number;id;xscales;yscales
2262;493214d9e8a1f34f65f3d140d2c1d474;0.8478612723253481,0.8116365203506036,0.7509732159584032,0.6732778656485874,0.5884900946577665,0.5080238909814451,0.44326347713955344,0.40375191665429144;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
2263;477dd715313ecf544e0bced678dbd01e;0.15213872767465172,0.18836347964939626,0.24902678404159667,0.32672213435141245,0.41150990534223353,0.49197610901855493,0.5567365228604466,0.5962480833457086;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
2264;c968653647b22d685337730f390d3476;0.7594377739117207,0.7594377739117207,0.7594377739117207,0.7594377739117207,0.7594377739117207,0.7594377739117207,0.7594377739117207,0.7594377739117207;0.01618240428575703,0.08195952555079145,0.18786104205588872,0.31624491783774117,0.4478315747099048,0.5652162274271175,0.6548206960733141,0.7074952660824744
2265;6c8a40f06b46593aba86f3e662c3f901;0.366795285222233,0.3440490693473433,0.3039181070720179,0.24841405526465962,0.18186870811914777,0.1120541405734824,0.0504337052330239,0.010157471936483827;0.7883031644962614,0.7883031644962614,0.7883031644962614,0.7883031644962614,0.7883031644962614,0.7883031644962614,0.7883031644962614,0.7883031644962614
2266;64e6fe8021c73e35836b117585a8b749;0.8280061197771362,0.78367179880999,0.7056603978948198,0.5981987988603309,0.47001943904225196,0.3363095509619519,0.21894001308697594,0.1425505772536308;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
2267;979913cf2f1258b3b166e7c6ce82ed30;0.17199388022286366,0.21632820119000998,0.29433960210518006,0.4018012011396691,0.5299805609577478,0.6636904490380481,0.7810599869130239,0.8574494227463691;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
2268;1fd4ba076672202b62fe71993a604e31;0.7998802694032296,0.7467841059522526,0.6591280780568652,0.5491090698195222,0.4318355855478477,0.32313863467378795,0.23743682859941959,0.18590784811002659;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
2269;22e129a6c57f5a2c016ee04d890241f0;0.20011973059677024,0.2532158940477471,0.3408719219431346,0.45089093018047777,0.5681644144521522,0.6768613653262121,0.7625631714005805,0.8140921518899733;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
2270;c18d6bd1b460ab864be68956fb241a10;0.8918452554744525,0.8918452554744525,0.8918452554744525,0.8918452554744525,0.8918452554744525,0.8918452554744525,0.8918452554744525,0.8918452554744525;0.7137091478189841,0.6892448509406216,0.6423605019629458,0.5683098509756904,0.46167921974008863,0.3214166527327712,0.16340620281331036,0.03595505464030767
2271;6fd0faa58cbf603448df301d064d44bb;0.2971305693262792,0.2763019833848133,0.24041682301787048,0.19252093865665837,0.13759950954763533,0.0827169023730622,0.03644714703321111,0.007241085715952696;0.3786848035903088,0.3786848035903088,0.3786848035903088,0.3786848035903088,0.3786848035903088,0.3786848035903088,0.3786848035903088,0.3786848035903088
2272;15f345e305c825388270cefd51f0b2cf;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.6685098776821565,0.6543606330816968,0.6306043267923275,0.6000651806782225,0.5665926672957027,0.5346847657731794,0.508904135366013,0.4931305623240897
2273;79d7a3ec7e60f8a092e6181cf1e4357a;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.33149012231784336,0.3456393669183031,0.3693956732076724,0.39993481932177743,0.43340733270429715,0.46531523422682064,0.4910958646339869,0.5068694376759102
2274;ed9081979a8d0770ef80bf04d934d502;0.5849186547914258,0.5794512249650836,0.5705949320282243,0.5597686975260805,0.5485689165403719,0.5384883208945695,0.5307358385365838,0.5261550161575379;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
2275;7ef421b9840df1bfdbd7b1030a492d60;0.41508134520857404,0.4205487750349161,0.4294050679717757,0.44023130247391945,0.45143108345962807,0.4615116791054304,0.46926416146341626,0.47384498384246193;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
2276;9f08687575016fbbda964c92ee46028b;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.8321452642959593,0.7989185872479218,0.7482965070838399,0.6912518015003387,0.6371814066096798,0.5923069286661307,0.5599877821481783,0.541716155293646
2277;3a75db7e6ff194fadd29352ffa8ca153;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.1678547357040405,0.20108141275207814,0.25170349291615995,0.3087481984996613,0.3628185933903201,0.40769307133386923,0.44001221785182154,0.45828384470635397
2278;0e72ccddc8c40d9dbc783d7171fd94f6;0.8248544068449536,0.7963532848542422,0.7479401028553492,0.6846502771061016,0.6138818677679136,0.5450172551217389,0.4883463810114211,0.4532081319350325;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
2279;f7f5540427a00f6ef12b66aebf6cee1a;0.17514559315504633,0.20364671514575772,0.25205989714465077,0.3153497228938983,0.3861181322320863,0.45498274487826096,0.5116536189885789,0.5467918680649675;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
2280;d4deb3bea9e4961dd349606adafebd9b;0.0066750940368710985,0.006112819269869436,0.005183160720108895,0.004013844878130166,0.002764375149227357,0.001603460900565428,0.0006862209608548115,0.00013390496367516837;0.012115697730102752,0.012115697730102752,0.012115697730102752,0.012115697730102752,0.012115697730102752,0.012115697730102752,0.012115697730102752,0.012115697730102752
2281;d836d5c4410642950ae783a9fa696cf6;0.007926912084291526,0.03934351050080802,0.08736269457505909,0.14169951386290802,0.1934249355397898,0.23651810891049374,0.2676474386867218,0.28528102606516687;0.4441169504460643,0.4441169504460643,0.4441169504460643,0.4441169504460643,0.4441169504460643,0.4441169504460643,0.4441169504460643,0.4441169504460643
2282;e28c99112bc7b11fbb175ee761b8ca3a;0.5235447864410794,0.4827751901632098,0.4149366386406166,0.328839285559953,0.2358774584597774,0.14859901335476158,0.07901458974336668,0.03684487825177781;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
2283;ba527677ebefe67d6156a98feb628d1d;0.4764552135589206,0.5172248098367902,0.5850633613593834,0.6711607144400469,0.7641225415402225,0.8514009866452384,0.9209854102566332,0.963155121748222;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
2284;69ca3a87365e749c124e98ec0a5f1a53;0.44240435151821156,0.44240435151821156,0.44240435151821156,0.44240435151821156,0.44240435151821156,0.44240435151821156,0.44240435151821156,0.44240435151821156;0.3648481032955842,0.34428566305362596,0.3073964800801525,0.2550492719689704,0.1901675189933307,0.11947718011366049,0.0547269863307898,0.011151223625315598
2285;d7deecdd9adc5a781fca8b0e53180183;0.4164347591902688,0.4164347591902688,0.4164347591902688,0.4164347591902688,0.4164347591902688,0.4164347591902688,0.4164347591902688,0.4164347591902688;0.3928172334568974,0.37197704759993433,0.33422132412594924,0.2798173495157955,0.2110032753227248,0.13422788953247256,0.06219705485783486,0.012773079738784285
2286;444bc092d59c41fba59b84bd56b50467;0.7239288477839199,0.7092599714910173,0.6846656525134402,0.6531124807709452,0.6186100145524855,0.5857993488570213,0.5593454758884735,0.5431846731387483;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
2287;0a15daeb2066768b534bee8d5e7c242b;0.2760711522160801,0.29074002850898256,0.3153343474865597,0.3468875192290547,0.3813899854475143,0.4142006511429785,0.4406545241115264,0.45681532686125165;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
2288;683000d214cffd47210534e34bd1d251;0.6627965502230925,0.6627965502230925,0.6627965502230925,0.6627965502230925,0.6627965502230925,0.6627965502230925,0.6627965502230925,0.6627965502230925;0.33377816297650026,0.29856362549150933,0.24379555531879102,0.18040457948160163,0.11861335095597926,0.0660199620888003,0.02737962553726559,0.005244948189042277
2289;7101c8e23484d9e94a60f428dc8db3ab;0.7793857617172417,0.7793857617172417,0.7793857617172417,0.7793857617172417,0.7793857617172417,0.7793857617172417,0.7793857617172417,0.7793857617172417;0.033772000919672286,0.15562572524552715,0.311499466027105,0.45453458783282386,0.5663474357720589,0.6456173451394729,0.6965110537698489,0.7232880983954719
2290;d97cf91c7a9bcdfc929273959744f396;0.47657569793970617,0.47657569793970617,0.47657569793970617,0.47657569793970617,0.47657569793970617,0.47657569793970617,0.47657569793970617,0.47657569793970617;0.3715869778221758,0.3507407977151948,0.31331394479535835,0.26014054713826396,0.19413163220434174,0.12208293639460768,0.055968988435304436,0.011410945249047975
2291;d2f1f1766aef8133f676d0f5e834b7f9;0.6580520900369232,0.643859211518264,0.6200630886993722,0.5895341842330022,0.5561520137297452,0.5244069915391734,0.49881250170880026,0.483176787888733;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
2292;62152aca4812b5f7b7d331bfd13c044b;0.3419479099630767,0.356140788481736,0.3799369113006277,0.4104658157669977,0.4438479862702547,0.47559300846082647,0.5011874982911997,0.516823212111267;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
2293;e645a3a125443be563752ce1359a5f07;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.5884104361969068,0.5649312452362534,0.5266282298994954,0.4793447569542902,0.42988836803118524,0.3848956311273683,0.3499810563796674,0.3292212437041353
2294;6139e9aec0e8edb8ea2bd783bc447d1c;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.4115895638030932,0.43506875476374657,0.4733717701005044,0.5206552430457098,0.5701116319688146,0.6151043688726315,0.6500189436203325,0.6707787562958646
2295;cb34376efb92f9597ca5fa4d3e40f19a;0.4059718005830655,0.3831355697886644,0.3421540696631923,0.2839707691510464,0.21180832057261392,0.13312600465942742,0.06100092131426927,0.012432630512667284;0.5488667756666854,0.5488667756666854,0.5488667756666854,0.5488667756666854,0.5488667756666854,0.5488667756666854,0.5488667756666854,0.5488667756666854
2296;a65bd8f17d07214d79900205ac29cde3;0.7904517005482509,0.7904517005482509,0.7904517005482509,0.7904517005482509,0.7904517005482509,0.7904517005482509,0.7904517005482509,0.7904517005482509;0.5131950847654833,0.4898481264833205,0.44658757594783133,0.38197018827364776,0.29612599961765623,0.19447343660403907,0.09293428040971119,0.019504421335499567
2297;3ba35b349f4ef05fb0bf57235b5d1c2e;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.9553996065840644,0.8993970091565571,0.8084812979820284,0.6970036006446584,0.5812848920283554,0.47678500063621787,0.39619609802699535,0.3484858029626908
2298;5bab67b431ccebd54208d546df406dee;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.04460039341593549,0.1006029908434428,0.1915187020179715,0.30299639935534156,0.4187151079716445,0.5232149993637819,0.6038039019730044,0.6515141970373092
2299;dd1a40aebaef190b6983232da5ae5486;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.6127942758454747,0.5709323382666656,0.4994879806173795,0.4054465173994532,0.29941966653583935,0.19534905061359228,0.10903495618759683,0.05520933513162038
2300;bd7e83f5bee9080322d24e9c277cce12;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.38720572415452514,0.42906766173333444,0.5005120193826204,0.5945534826005466,0.7005803334641605,0.8046509493864076,0.8909650438124032,0.9447906648683795
2301;66f1138ffc3c353e6150e4c203117902;0.9591944851083591,0.8364262342689447,0.6619594718582796,0.48158771794382194,0.32460677298664303,0.20351115807009854,0.12098668462067495,0.07595510961799053;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
2302;f391ae2505e3d85f639b50af7dcf28ba;0.040805514891640755,0.16357376573105534,0.3380405281417202,0.518412282056178,0.6753932270133569,0.7964888419299014,0.879013315379325,0.9240448903820094;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
2303;b359468ba8b2165013751df64b3a365f;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.6943150949162865,0.6572534038915715,0.5990911310967163,0.5309668227717496,0.46371543918120167,0.4058045090178414,0.362858494899338,0.3381033705141391
2304;7cc17e54dfbda65b4ca6678a6d157c31;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.3056849050837134,0.34274659610842845,0.4009088689032836,0.4690331772282503,0.5362845608187982,0.5941954909821586,0.6371415051006619,0.6618966294858608
2305;42aedb6ff1cc46d5d3fc684d884f2473;0.4520671164386046,0.44853276222573235,0.44275880400617146,0.4356171151877818,0.4281306520175089,0.4213051023140518,0.4159987166477407,0.4128395605378363;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
2306;09afe31e6ac077d83676322cb6d9162b;0.5479328835613952,0.5514672377742676,0.5572411959938284,0.564382884812218,0.5718693479824909,0.5786948976859481,0.5840012833522592,0.5871604394621636;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
2307;c31388f464fdb1491e9f1bd852219b12;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.5680189897501086,0.5188405614993149,0.4518432211381048,0.38591441841455826,0.33110797726385893,0.2903678563057189,0.2633357466622013,0.2488270570724012
2308;2b1e8bade812f918866936e632ea4194;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.43198101024989133,0.48115943850068493,0.5481567788618951,0.6140855815854417,0.6688920227361409,0.7096321436942812,0.7366642533377985,0.7511729429275988
2309;745db7185e44d4c381dc2711748fad4d;0.004941945832548069,0.024836237553101707,0.056228175831567494,0.0932652072924979,0.13011474908668094,0.16207744592707846,0.1859200556918065,0.19971787853529976;0.46154103404454544,0.46154103404454544,0.46154103404454544,0.46154103404454544,0.46154103404454544,0.46154103404454544,0.46154103404454544,0.46154103404454544
2310;3ab340dbf043895fa8fcfd8784cbb8d4;0.5301680961299525,0.5135106158094201,0.4861242009401989,0.45194913788738017,0.4157613596671658,0.38243976339574137,0.3563151012484359,0.34066964061355903;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
